Purchase_Device;Purchase_ID;Purchase_Date;Purchase_Status;Payment_Method;DeliveryMode;Shipping_Date;ShippingZipCode;ShippingCity;ShippingRegion;ShippingCountry;Store_Category;Product_ID;Product_Quantity;Unit_Price;ClientCivility;User_ID;Gift;Email_host_domain
DESKTOP;ac216238adf9b35c2fa5a13c78d9aca0;20190612;CANCELED;AmericanExpress;FEDEXGROUND;;95131;San-Jose;California;US;2;103 975 941 231;1;23;Ms.;128462;No;Hotmail.Com
DESKTOP;db5065d9d8b9d482c0df3daade8a2bbd;20190612;REFUNDED;AmericanExpress;FEDEXGROUND;20190617;11570;Rockville-Centre;New York;US;7;110 304 614;1;52;Mr.;320256;No;OPTONLINE.NET
MOBILE;1caf24240760398d92ede5e61ff13815;20190612;DELIVERED;Visa;FEDEXGROUND;20190613;90631;La-Habra;California;US;7;16 260 881;1;19;Ms.;320251;Yes;Gmail.Com
TABLET;9f20f4d08afe7f4f71434f98fb9da12b;20190612;DELIVERED;Paypal;FEDEXGROUND;20190617;75219;Dallas;Texas;US;6;11 913 001;1;70;Mrs.;320254;No;Sbcglobal.Net
MOBILE;949b4dacd86197ee131597bc6a3f8b38;20190612;AVAILABLE;Visa;FEDEXGROUND;20190614;7601;Hackensack;New Jersey;US;6;11 811 691;1;27;Miss;234713;No;GMAIL.COM
DESKTOP;4d5568b0d6cc53fb0a19fd12bd9824ce;20190612;DELIVERED;AmericanExpress;FEDEXGROUND;20190613;98027;Issaquah;Washington;US;6;14 329 361;1;81;Mr.;76524;No;Hotmail.Com
MOBILE;aef0a40fe521449ac1fc0803cba8d418;20190612;REFUNDED;Visa;FEDEXGROUND;20190613;55442;Plymouth;Minnesota;US;6;10 734 251;1;46;Mrs.;172760;No;COMCAST.NET
DESKTOP;9f608065f88cf0e2fb13754feae3fc52;20190612;REFUNDED;Visa;STANDARD_OVERNIGHT;20190613;70810;Baton-Rouge;Louisiana;US;1;10 645 444 406;1;33;Mrs.;320246;Yes;GMAIL.COM
DESKTOP;9f608065f88cf0e2fb13754feae3fc52;20190612;REFUNDED;Visa;STANDARD_OVERNIGHT;20190613;70810;Baton-Rouge;Louisiana;US;1;10 645 444 406;1;33;Mrs.;320246;Yes;GMAIL.COM
DESKTOP;9f608065f88cf0e2fb13754feae3fc52;20190612;REFUNDED;Visa;STANDARD_OVERNIGHT;20190613;70810;Baton-Rouge;Louisiana;US;1;1.076+99;1;49;Mrs.;320246;Yes;Gmail.Com
DESKTOP;9f608065f88cf0e2fb13754feae3fc52;20190612;REFUNDED;Visa;STANDARD_OVERNIGHT;20190613;70810;Baton-Rouge;Louisiana;US;1;10 739 674 221 085;1;49;Mrs.;320246;Yes;GMAIL.COM
DESKTOP;0f6e6244d7f0c7e2b36d5d3c63ca6692;20190612;DELIVERED;Visa;FEDEXGROUND;20190613;92843;Garden-Grove;California;US;1;107 539 442 212 080;1;45;Mr.;313555;No;Yahoo.Com
DESKTOP;0f6e6244d7f0c7e2b36d5d3c63ca6692;20190612;DELIVERED;Visa;FEDEXGROUND;20190613;92843;Garden-Grove;California;US;1;107 793 441 205;1;31;Mr.;313555;No;YAHOO.COM
MOBILE;1ad69d9d6892ab8e98b2f8e513338cd1;20190612;DELIVERED;Visa;FEDEXGROUND;20190613;11762;Massapequa-Park;New York;US;6;10 210 561;1;65;Ms.;235015;No;GMAIL.COM
DESKTOP;81453b2072afdfc480cfb30b3487a995;20190612;AVAILABLE;Visa;FEDEXGROUND;20190613;10005;New-York;New York;US;7;16 592 431;1;19;Mrs.;320241;No;Gmail.Com
DESKTOP;0162c0035afe310558629426617350bd;20190612;CANCELED;Visa;FEDEXGROUND;;10005;New-York;New York;US;7;16 592 431;1;19;Mrs.;320241;Yes;GMAIL.COM
DESKTOP;ac6a112adff86c24502f6bca7782a03d;20190612;DELIVERED;Visa;FEDEXGROUND;20190613;19808;Wilmington;Delaware;US;6;10 190 121;1;57;Ms.;269423;No;MAC.COM
TABLET;bfe245ff5a9b3272680a08e4674f0837;20190612;CANCELED;Visa;FEDEXGROUND;;36066;Prattville;Alabama;US;6;11 513 621 160 430;1;99;Mr.;320236;No;YAHOO.COM
MOBILE;5910f45fa2103772bab963dea77317a3;20190612;DELIVERED;Visa;FEDEXGROUND;20190613;94122;San-Francisco;California;US;2;103 975 941 231;1;23;Miss;206753;No;Yahoo.Com
DESKTOP;56c07ae5a838ee713a9a58e6eb0dd964;20190612;DELIVERED;Discover;FEDEXGROUND;20190613;78746;Austin;Texas;US;7;12 119 937;1;45;Mr.;320238;Yes;Hotmail.Com
MOBILE;26216a32a26f11fd46e59ff160801ac8;20190612;CANCELED;AmericanExpress;FEDEXGROUND;;7624;Closter;New Jersey;US;6;11 911 701;1;65;Mrs.;20267;No;Gmail.Com
DESKTOP;85ee98cdfe5bbf6f2ba825695ed4e7d6;20190612;DELIVERED;Visa;STANDARD_OVERNIGHT;20190613;28173;Waxhaw;North Carolina;US;7;12 336 161;1;19;Mr.;225871;Yes;Gmail.Com
DESKTOP;448cb394581ed0a622d5f84875659567;20190612;DELIVERED;Visa;FEDEXGROUND;20190613;21231;Baltimore;Maryland;US;7;11 479 917 149;1;41;Miss;320237;No;163.Com
TABLET;b5d394cd616d29cf20a24d221625a52e;20190612;CANCELED;Visa;FEDEXGROUND;;36066;Prattville;Alabama;US;6;11 513 621 160 430;1;99;Mr.;320236;No;YAHOO.COM
MOBILE;7f5a385993e153a05486e199722f3bb5;20190612;DELIVERED;AmericanExpress;STANDARD_OVERNIGHT;20190614;33019;Hollywood;Florida;US;1;118 105 715;1;48;Mr.;320233;No;ME.COM
DESKTOP;a5ad4b3728dba243e26550b1387225fd;20190612;DELIVERED;AmericanExpress;FEDEXGROUND;20190613;30269;Peachtree-City;Georgia;US;2;137 067;1;17;Mr.;320226;No;YAHOO.COM
MOBILE;dbc6c4d4e7b360a4f4bd7d9700adbf83;20190612;DELIVERED;Discover;FEDEX2DAY;20190613;11201;Brooklyn;New York;US;7;16 260 891;1;19;Mrs.;79143;Yes;Gmail.Com
MOBILE;91696e20e3c51e765f9d8dc60b9324fe;20190612;CANCELED;AmericanExpress;PRIORITYOVERNIGHT;;33019;Hollywood;Florida;US;1;118 105 715;1;48;Mr.;320233;No;Me.Com
DESKTOP;7bb4bbf4ba3421058bbcf9dddde1bbd9;20190612;CANCELED;Mastercard;FEDEXGROUND;;60013;Cary;Illinois;US;1;10 645 444 406;1;33;Mr.;320230;Yes;Hotmail.Com
DESKTOP;7bb4bbf4ba3421058bbcf9dddde1bbd9;20190612;CANCELED;Mastercard;FEDEXGROUND;;60013;Cary;Illinois;US;1;10 739 674 224 085;1;49;Mr.;320230;Yes;HOTMAIL.COM
DESKTOP;1cdfbc6e638bd2b2c33d6c9adf469ceb;20190612;DELIVERED;AmericanExpress;PRIORITYOVERNIGHT;20190613;7020;Edgewater;New Jersey;US;7;16 060 461;1;19;Mr.;320228;Yes;AOL.COM
DESKTOP;1cdfbc6e638bd2b2c33d6c9adf469ceb;20190612;DELIVERED;AmericanExpress;PRIORITYOVERNIGHT;20190613;7020;Edgewater;New Jersey;US;7;16 260 881;1;19;Mr.;320228;Yes;AOL.COM
DESKTOP;1cdfbc6e638bd2b2c33d6c9adf469ceb;20190612;DELIVERED;AmericanExpress;PRIORITYOVERNIGHT;20190613;7020;Edgewater;New Jersey;US;7;16 459 961;1;19;Mr.;320228;Yes;AOL.COM
MOBILE;683050ebf94dee6c0026de69206adce2;20190612;DELIVERED;Mastercard;FEDEXGROUND;20190613;32536;Crestview;Florida;US;2;178650/1;1;15;Miss;320223;No;YAHOO.COM
MOBILE;1c12df6011fcff9b6db635823fa9c51e;20190612;AVAILABLE;Visa;FEDEX;20190613;10065;New-York;New York;US;7;16 059 831;1;19;Ms.;111727;No;Gmail.Com
DESKTOP;74211a24e0e82172acf2c736edbd60d9;20190612;AVAILABLE;Paypal;FEDEXGROUND;20190613;75205;Dallas;Texas;US;2;107 427 741 231;1;31;Mrs.;320222;No;GMAIL.COM
MOBILE;a18c054695ae46d629d42233858a6e05;20190612;EXCHANGED;Mastercard;FEDEXGROUND;20190613;45246;Cincinnati-;Ohio;US;7;12 400 017;1;29;Miss;189641;No;Gmail.Com
MOBILE;a18c054695ae46d629d42233858a6e05;20190612;EXCHANGED;Mastercard;FEDEXGROUND;20190613;45246;Cincinnati-;Ohio;US;7;1 240 001 715 170;1;29;Miss;189641;No;GMAIL.COM
MOBILE;a18c054695ae46d629d42233858a6e05;20190612;EXCHANGED;Mastercard;FEDEXGROUND;20190613;45246;Cincinnati-;Ohio;US;7;12 419 917;1;29;Miss;189641;No;Gmail.Com
MOBILE;a18c054695ae46d629d42233858a6e05;20190612;EXCHANGED;Mastercard;FEDEXGROUND;20190613;45246;Cincinnati-;Ohio;US;7;1 241 994 719 670;1;29;Miss;189641;No;GMAIL.COM
MOBILE;7df128e2b94e0ed067d0a839db85f60d;20190612;CANCELED;Mastercard;FEDEXGROUND;;32536;Crestview;Florida;US;2;178650/1;1;15;Miss;320223;No;YAHOO.COM
DESKTOP;d8ea446424171f82ef939b057819042e;20190612;CANCELED;AmericanExpress;STANDARD_OVERNIGHT;;78215;San-Antonio;Texas;US;1;10 745 624 386;1;43;Ms.;320224;No;PHIPPSDEACONPURNELL.COM
DESKTOP;d8ea446424171f82ef939b057819042e;20190612;CANCELED;AmericanExpress;STANDARD_OVERNIGHT;;78215;San-Antonio;Texas;US;1;107 540 642 215 095;1;52;Ms.;320224;No;Phippsdeaconpurnell.Com
DESKTOP;c7d8bbe96097c6345c52d4abb66cb234;20190612;DELIVERED;Visa;FEDEXGROUND;20190617;92653;Laguna-Hills;California;US;7;110 272 014;1;58;Mrs.;79540;No;GMAIL.COM
MOBILE;2f9d49c894c495821f8f2f262b7e553b;20190612;CANCELED;Mastercard;FEDEXGROUND;;32536;Crestview;Florida;US;2;178650/1;1;15;Miss;320223;No;YAHOO.COM
DESKTOP;275d1380008989c88261dd3442149ca7;20190612;DELIVERED;Visa;FEDEXGROUND;20190613;66209;Leawood;Kansas;US;6;19 733 871;1;32;Mr.;320218;No;Yahoo.Com
DESKTOP;653648e2e8f029088ce5e526f9a9b895;20190612;DELIVERED;Mastercard;PRIORITYOVERNIGHT;20190613;92603;Irvine;California;US;7;16 260 891;1;19;Mr.;320221;Yes;Gmail.Com
MOBILE;4ff9439d42f346c40a9291caabbefc3f;20190612;ON_THE_DAY;Visa;FEDEXGROUND;20190613;92129;San-Diego;California;US;7;11 479 917 149;2;41;Mrs.;320215;No;Gmail.Com
MOBILE;2f8995475b6db607758600854fd7a058;20190612;CANCELED;Mastercard;FEDEXGROUND;;92129;San-Diego;California;US;7;11 479 917 149;2;41;Mrs.;320215;No;GMAIL.COM
MOBILE;06be04ec90c8da3a6ae0dc839d81f08a;20190612;CANCELED;Mastercard;FEDEXGROUND;;92129;San-Diego;California;US;7;11 479 917 149;2;41;Mrs.;320215;No;Gmail.Com
TABLET;f7ab686576bc00e8e83bab53e2cf145d;20190612;AVAILABLE;AmericanExpress;FEDEXGROUND;20190613;94108;San-Francisco;California;US;2;104 105 441 289;1;23;Mr.;133953;Yes;GMAIL.COM
TABLET;8d43e97f0438ba37bf838e3a75386513;20190612;DELIVERED;AmericanExpress;FEDEX2DAY;20190613;40204;Louisville;Kentucky;US;1;10 753 944 224 095;1;45;Mrs.;131236;No;ATT.NET
MOBILE;9b256b98fcadd5e7f5da7bf7ba73062a;20190612;DELIVERED;Mastercard;FEDEXGROUND;20190613;27401;Greensboro;North Carolina;US;7;16 260 881;1;19;Mr.;192433;Yes;Sas.Upenn.Edu
DESKTOP;d05d512d0cef1ca380e729d8c09fa2c8;20190612;DELIVERED;Paypal;FEDEX2DAY;20190613;60611;Chicago;Illinois;US;6;10 210 561;1;65;Mrs.;126974;No;SBCGLOBAL.NET
DESKTOP;3a631f4d1f82e0268321519bf26a5ecd;20190612;DELIVERED;AmericanExpress;FEDEXGROUND;20190614;60605;Chicago;Illinois;US;6;10 032 751;1;41;Mrs.;320212;Yes;Outlook.Com
DESKTOP;a7d494adf007185b2258888a59e07aa0;20190612;CANCELED;Visa;FEDEXGROUND;;7746;Marlboro-Township;New Jersey;US;7;151 000 171 111;1;62;Ms.;320207;No;Yahoo.Com
DESKTOP;36188f84f2460c1d80a9024cd62e46a8;20190612;DELIVERED;AmericanExpress;FEDEXGROUND;20190613;33477;Jupiter;Florida;US;7;121 402 914;6;34;Mr.;112779;No;FORTENYC.COM
MOBILE;f89da757605f01417e9145891eb947c7;20190612;DELIVERED;Visa;FEDEXGROUND;20190613;14627;Rochester;New York;US;2;19 375 601 290 146;1;45;Mr.;32806;No;Icloud.Com
MOBILE;c428b6f25b46fdce950bf7e02a4f22d8;20190612;ON_THE_DAY;AmericanExpress;FEDEXGROUND;20190613;93023;Ojai;California;US;6;10 210 561;1;65;Mrs.;320206;No;GMAIL.COM
DESKTOP;c80aa2521f9d44eae4794e4ca91f29f8;20190612;DELIVERED;Visa;FEDEXGROUND;20190617;49686;Traverse-City;Michigan;US;6;10 031 681;1;41;Mr.;133249;No;ICLOUD.COM
DESKTOP;c80aa2521f9d44eae4794e4ca91f29f8;20190612;DELIVERED;Visa;FEDEXGROUND;20190617;49686;Traverse-City;Michigan;US;6;16 723 211;1;81;Mr.;133249;No;Icloud.Com
DESKTOP;c1c68e7eee601eb5f3b1de7c3007f55d;20190612;DELIVERED;AmericanExpress;FEDEXGROUND;20190613;30326;Atlanta;Georgia;US;7;121 400 114;5;32;Mr.;284177;No;Studio7Designgroup.Com
DESKTOP;a96bf8caea7dbd83a589d4a39ccbba90;20190612;DELIVERED;AmericanExpress;FEDEXGROUND;20190613;93103;Santa-Barbara;California;US;7;131 114 314;1;52;Miss;320190;Yes;GMAIL.COM
MOBILE;1118e2bd18df3f9e7af6962591d443db;20190612;CANCELED;Paypal;FEDEXGROUND;;11239;Brooklyn;New York;US;7;13 000 017;1;72;Ms.;213152;No;Yahoo.Com
MOBILE;e76a2ddece0310516f0a0f80303a4906;20190612;DELIVERED;Mastercard;FEDEXGROUND;20190617;20910;Silver-Spring;Maryland;US;6;119 132 611 102 450;1;92;Mr.;320204;No;Yahoo.Com
MOBILE;1e50270d04afb5a6643fc47343594868;20190612;DELIVERED;Visa;FEDEXGROUND;20190613;94563;Orinda;California;US;7;17 000 017;1;64;Mr.;320201;Yes;Jasminevineyards.Com
DESKTOP;d4c96af7f33a0deb2aa4ea5179e16da2;20190612;REFUNDED;AmericanExpress;FEDEXGROUND;20190613;32256;Jacksonville-;Florida;US;6;10 633 491;1;17;Ms.;15739;No;Ustrust.Com
DESKTOP;d4c96af7f33a0deb2aa4ea5179e16da2;20190612;REFUNDED;AmericanExpress;FEDEXGROUND;20190613;32256;Jacksonville-;Florida;US;6;11 921 281;1;74;Ms.;15739;No;Ustrust.Com
DESKTOP;b01b4fe378d5a98c7f9a0fdf331153a6;20190612;DELIVERED;Mastercard;FEDEXGROUND;20190613;10012;New-Ypork;New York;US;2;19 380 301 286 146;1;30;Mr.;234156;No;BLANCO-FUERTES.COM
MOBILE;2a80f01cbc7a3785eba80d28b81064d7;20190612;DELIVERED;Visa;FEDEXGROUND;20190613;8701;#NOM?;New Jersey;US;7;16 059 771;1;19;Mr.;175705;Yes;Gmail.Com
MOBILE;2f5b5544e90bb08e15a7fa6bf6614c3d;20190612;REFUNDED;AmericanExpress;FEDEXGROUND;20190613;11375;Forest-Hills;New York;US;6;10 210 561;1;65;Ms.;299522;No;GMAIL.COM
MOBILE;2f5b5544e90bb08e15a7fa6bf6614c3d;20190612;REFUNDED;AmericanExpress;FEDEXGROUND;20190613;11375;Forest-Hills;New York;US;1;107 456 141 212;1;38;Ms.;299522;No;Gmail.Com
MOBILE;2f5b5544e90bb08e15a7fa6bf6614c3d;20190612;REFUNDED;AmericanExpress;FEDEXGROUND;20190613;11375;Forest-Hills;New York;US;1;107 540 642 210 095;1;52;Ms.;299522;No;Gmail.Com
MOBILE;d1d7296642596f9d1d5e71b7d6107530;20190612;CANCELED;Visa;FEDEXGROUND;;11413;Springfield-Gardens;New York;US;6;18 931 611;1;19;Miss;320183;No;HOTMAIL.CO.UK
DESKTOP;4f255a866b0e8b1aac4dae03e706ff3d;20190612;DELIVERED;Visa;FEDEXGROUND;20190617;7076;Scotch-Plains;New Jersey;US;7;16 060 131;1;19;Mrs.;320198;Yes;Gmail.Com
DESKTOP;6d607e7017c4f512a2d6f0ef5a36cd2e;20190612;DELIVERED;Visa;FEDEXGROUND;20190613;89511;Reno;Nevada;US;6;10 032 751;1;41;Ms.;320197;Yes;Icloud.Com
DESKTOP;cf547f2161e286aeedb6ce2672e77e28;20190612;DELIVERED;AmericanExpress;FEDEXGROUND;20190613;11791;Syosset;New York;US;7;16 459 691;1;19;Mr.;79560;Yes;IHLAA.COM
DESKTOP;0c357fb73d645c08a32453fa4e9f0f66;20190612;DELIVERED;Visa;FEDEXGROUND;20190613;90210;Beverly-Hills;California;US;3;10 451 041;1;13;Ms.;270592;Yes;Gmail.Com
DESKTOP;0c357fb73d645c08a32453fa4e9f0f66;20190612;DELIVERED;Visa;FEDEXGROUND;20190613;90210;Beverly-Hills;California;US;3;10 451 131;1;15;Ms.;270592;Yes;GMAIL.COM
DESKTOP;0c357fb73d645c08a32453fa4e9f0f66;20190612;DELIVERED;Visa;FEDEXGROUND;20190613;90210;Beverly-Hills;California;US;3;10 451 851;1;16;Ms.;270592;Yes;Gmail.Com
DESKTOP;7390408545d4f82e562f82b9a66013aa;20190612;DELIVERED;Visa;FEDEXGROUND;20190613;35213;Mountain-Brook;Alabama;US;7;16 060 691;1;19;Ms.;263022;Yes;AOL.COM
MOBILE;bd330c17185ad0476cb4042142d72576;20190612;CANCELED;Visa;PRIORITYOVERNIGHT;;98125;Seattle;Washington;US;6;10 631 421;1;17;Miss;273196;No;GMAIL.COM
MOBILE;5daf86f5736af7ad192631eac61a1afb;20190612;CANCELED;Visa;STANDARD_OVERNIGHT;;80007;Arvada;Colorado;US;6;11 811 691;1;27;Miss;315081;Yes;YAHOO.COM
MOBILE;c0e7466d114a6b22305351f18ae6080f;20190612;REFUNDED;AmericanExpress;FEDEX2DAY;20190613;11768;Northport;New York;US;6;10 210 561;1;65;Mrs.;316707;No;HOTMAIL.COM
MOBILE;c0e7466d114a6b22305351f18ae6080f;20190612;REFUNDED;AmericanExpress;FEDEX2DAY;20190613;11768;Northport;New York;US;6;10 210 561;1;65;Mrs.;316707;No;HOTMAIL.COM
DESKTOP;6b01a9f89f1f884d6fb865c2dd1175b0;20190612;DELIVERED;Mastercard;FEDEXGROUND;20190614;90049;Los-Angeles;California;US;6;10 710 941;1;65;Mrs.;320191;No;GMAIL.COM
DESKTOP;6b01a9f89f1f884d6fb865c2dd1175b0;20190612;DELIVERED;Mastercard;FEDEXGROUND;20190614;90049;Los-Angeles;California;US;6;11 911 701;1;65;Mrs.;320191;No;Gmail.Com
DESKTOP;f80a17940a4d23b86b96299c554f21e5;20190612;DELIVERED;AmericanExpress;FEDEXGROUND;20190613;45229;Cincinnati;Ohio;US;3;10 110 171;1;17;Miss;320190;Yes;Gmail.Com
DESKTOP;09df00530fadda87de5fa3a2b9ff7da3;20190612;CANCELED;Visa;STANDARD_OVERNIGHT;;77055;Houston;Texas;US;7;16 060 021;1;19;Mrs.;18653;Yes;FALCONCONTROLS.COM
MOBILE;34ead9ec48df2e37bd16e91ddd5fb982;20190612;DELIVERED;Visa;FEDEXGROUND;20190612;18938;New-Hope;Pennsylvania;US;7;1 240 001 716 862;1;29;Ms.;320124;Yes;Gmail.Com
MOBILE;6bd0e37949d6c292964ccd113de3fdc6;20190612;REFUNDED;Mastercard;FEDEXGROUND;20190612;91701;Rancho-Cucamonga;California;US;1;107 540 642 215 090;1;52;Mr.;319535;No;Gmail.Com
MOBILE;0841ef8c7893d0b7c0daee23ef4fe338;20190612;DELIVERED;Mastercard;FEDEXGROUND;20190612;40508;Lexington;Kentucky;US;2;103 975 941 231;1;23;Miss;312710;No;Gmail.Com
DESKTOP;79778bf269c3fea2ddbdfc2573265510;20190612;DELIVERED;AmericanExpress;STANDARD_OVERNIGHT;20190612;77706;Beaumont;Texas;US;6;10 210 561;1;65;Mrs.;106637;No;GMAIL.COM
DESKTOP;516a454ad2624e771dba2dc9a3f9b454;20190612;DELIVERED;Visa;FEDEX2DAY;20190612;31401;Savannah;Georgia;US;7;16 060 861;1;19;Mr.;320184;Yes;Icloud.Com
DESKTOP;516a454ad2624e771dba2dc9a3f9b454;20190612;DELIVERED;Visa;FEDEX2DAY;20190612;31401;Savannah;Georgia;US;7;18 060 961;1;16;Mr.;320184;Yes;Icloud.Com
DESKTOP;b0655a0327f1343a0c8545bc7ec22450;20190612;DELIVERED;Visa;FEDEXGROUND;20190612;97008;Beaverton;Oregon;US;2;106 492 942 313;1;45;Ms.;133095;Yes;Yahoo.Co.Jp
MOBILE;05c871cd2425c181a3c922df4d1da3f9;20190612;DELIVERED;Visa;STANDARD_OVERNIGHT;20190617;19720;New-Castle;Delaware;US;6;11 524 151 135 425;1;69;M;314612;No;Hotmail.Com
MOBILE;05c871cd2425c181a3c922df4d1da3f9;20190612;DELIVERED;Visa;STANDARD_OVERNIGHT;20190617;19720;New-Castle;Delaware;US;6;11 811 691;1;27;M;314612;No;Hotmail.Com
MOBILE;05c871cd2425c181a3c922df4d1da3f9;20190612;DELIVERED;Visa;STANDARD_OVERNIGHT;20190617;19720;New-Castle;Delaware;US;6;11 811 691;1;27;M;314612;No;HOTMAIL.COM
DESKTOP;30a7873f74bd6efcb6b081e35220b548;20190612;CANCELED;Visa;FEDEX2DAY;;2210;Boston;Massachusetts;US;6;11 813 331 102 435;1;99;Mr.;320181;No;FOLEYHOAG.COM
MOBILE;73816a9800c10a9513deb9aa77c36415;20190612;DELIVERED;Visa;FEDEXGROUND;20190612;6071;Somers;Connecticut;US;6;10 210 561;1;65;Miss;320179;No;Gmail.Com
DESKTOP;f98a131b7b3ecc1dd3b72ee483a40097;20190612;DELIVERED;Visa;FEDEX2DAY;20190612;11976;Water-Mill;New York;US;6;10 210 561;1;65;Ms.;320180;No;ICLOUD.COM
DESKTOP;377c0351cf5787d187a6859fe1d0c3e6;20190612;DELIVERED;Mastercard;FEDEXGROUND;20190612;47401;Bloomington;Indiana;US;2;138 308;1;14;Mr.;41684;No;Yahoo.Com
MOBILE;b7b4fc11ea2f3471599644618648f794;20190612;CANCELED;Visa;FEDEXGROUND;;6071;Somers;Connecticut;US;6;10 210 561;1;65;Miss;320179;No;GMAIL.COM
DESKTOP;83a83b611bed42662b3250b515b31bfa;20190612;DELIVERED;AmericanExpress;FEDEXGROUND;20190612;2210;Boston;Massachusetts;US;7;16 060 711;3;19;Ms.;213257;Yes;GMAIL.COM
MOBILE;3468e6f49befc575bc43a373ce0b2304;20190612;DELIVERED;Visa;FEDEX2DAY;20190614;2554;Nantucket;Massachusetts;US;7;110 293 814;1;58;Ms.;225080;Yes;GMAIL.COM
MOBILE;3461424a55a3812049f0603b94bc80dd;20190612;DELIVERED;Paypal;FEDEXGROUND;20190612;3743;Claremont;New Hampshire;US;7;11 479 917 149;1;41;Mrs.;85484;Yes;QQ.COM
DESKTOP;03bb1cbab6c7e3120bf5d302eb285416;20190612;DELIVERED;Mastercard;FEDEX2DAY;20190612;33607;Tampa;Florida;US;6;10 015 701;1;41;Ms.;320176;Yes;YAHOO.COM
MOBILE;a9728b13048b6b76f982d143e76ce465;20190612;DELIVERED;Paypal;FEDEXGROUND;20190612;95129;San-Jose;California;US;2;103 975 941 231;1;23;Mr.;136602;No;HOTMAIL.COM
DESKTOP;c67fc6c96294e674d6130c1d4c0a5d1d;20190612;DELIVERED;Visa;FEDEXGROUND;20190612;10065;New-York;New York;US;7;110 298 114;1;79;Mrs.;320171;Yes;Me.Com
MOBILE;9940cfa20ae827414e34b3bf42ea4883;20190612;DELIVERED;Visa;FEDEXGROUND;20190612;17860;Paxinos;Pennsylvania;US;2;103 975 941 231;1;23;Mrs.;78342;No;GMAIL.COM
DESKTOP;17716df45191ba5fe54c111d7486019f;20190612;DELIVERED;Mastercard;FEDEXGROUND;20190612;90010;Los-Angeles;California;US;7;16 060 951;1;19;Ms.;320169;Yes;YAHOO.COM
DESKTOP;17716df45191ba5fe54c111d7486019f;20190612;DELIVERED;Mastercard;FEDEXGROUND;20190612;90010;Los-Angeles;California;US;7;16 460 801;1;19;Ms.;320169;Yes;Yahoo.Com
DESKTOP;600f37a0261c22f8ab6b6dc80860d230;20190612;DELIVERED;AmericanExpress;FEDEX2DAY;20190612;36830;Auburn;Alabama;US;7;16 059 831;1;19;Ms.;320170;Yes;Hotmail.Com
MOBILE;10daa1bd485020406529e5be36fe554b;20190612;DELIVERED;Visa;FEDEXGROUND;20190612;11214;Brooklyn;New York;US;7;10 661 944 510 612;1;35;Mr.;317852;Yes;Gmail.Com
MOBILE;a122a947e8789356490ef821ef4c930d;20190612;DELIVERED;Mastercard;FEDEX2DAY;20190612;11369;East-Elmhurst;New York;US;7;1 066 229 718 914;1;41;Ms.;319993;Yes;GMAIL.COM
MOBILE;9231a0129448f8e8585763a95ef14c29;20190612;DELIVERED;Discover;FEDEXGROUND;20190612;77706;Beaumont;Texas;US;7;1 703 203 730 115;1;64;Miss;184093;Yes;ME.COM
DESKTOP;886a41ea16c24be81915fe7dab43e9fc;20190612;DELIVERED;Mastercard;STANDARD_OVERNIGHT;20190614;30339;Atlanta;Georgia;US;6;10 032 251;1;41;Mr.;60546;No;Gmail.Com
TABLET;037ef10fef95ddebac9dcf0f313c08a4;20190612;CANCELED;Paypal;FEDEX2DAY;;10014;New-York;New York;US;6;10 210 561;1;65;Ms.;124523;No;Gmail.Com
DESKTOP;036f5494b89ad4904a5421dc95076686;20190612;CANCELED;Visa;STANDARD_OVERNIGHT;;62025;Edwardsville;Illinois;US;6;115 241 511 103 440;1;69;Miss;320153;Yes;CNIDIA.COM
MOBILE;b9c90c8be58c70a32a6706c5416b036d;20190612;CANCELED;Visa;FEDEXGROUND;;77706;Beaumont;Texas;US;7;1 703 203 730 115;1;64;Miss;184093;No;ME.COM
MOBILE;047990d6d6d282baf8c3f1a5e1066447;20190612;CANCELED;Mastercard;FEDEX2DAY;;11369;East-Elmhurst;New York;US;7;1 066 229 718 914;1;41;Ms.;319993;Yes;GMAIL.COM
DESKTOP;d99d4a9607ddafbb6d3a14e1eac88423;20190612;DELIVERED;Visa;FEDEXGROUND;20190612;98087;Lynnwood;Washington;US;6;11 913 431 103 410;1;73;Mrs.;314114;No;GMAIL.COM
MOBILE;01c1b2ab9baea0347c7dce2ad3bb6048;20190612;DELIVERED;Paypal;PRIORITYOVERNIGHT;20190612;20009;Washington;District of Columbia;US;1;10 521 504 231 070;1;42;Miss;320161;No;Hotmail.Com
MOBILE;01c1b2ab9baea0347c7dce2ad3bb6048;20190612;DELIVERED;Paypal;PRIORITYOVERNIGHT;20190612;20009;Washington;District of Columbia;US;1;10 753 964 406;1;31;Miss;320161;No;Hotmail.Com
MOBILE;b581f1a463645ff8f3f27b32d1307d86;20190612;CANCELED;Paypal;FEDEXGROUND;;3743;Claremont;New Hampshire;US;7;11 479 917 186;1;41;Mrs.;85484;No;QQ.COM
DESKTOP;03b1e6b92ca42adf73d494aeaabed5de;20190612;DELIVERED;AmericanExpress;FEDEXGROUND;20190612;11566;Merrick;New York;US;7;16 459 691;1;19;Mr.;79560;Yes;Ihlaa.Com
MOBILE;8d48d77c0e0a45dc0cf635b9e9bc5456;20190612;AVAILABLE;AmericanExpress;FEDEXGROUND;20190612;60611;Chicago-;Illinois;US;1;10 521 504 221 080;1;42;Mrs.;320159;No;Hotmail.Com
